tweet_id,tweet_text,year,tiffany,kishen,deepak,majority_rating,final_rating
1561371597600071680,a fact that texas republicans hate without wind and solar generatorsthe texas power grid cannot meet demand,2022,1,1,0,0,
1578131903617662982,theres a school in sweden that uses solar to produce hydrogen that it uses for heat and power they can store mwh worth of h for when the sun doesnt shine that would be useful wouldnt it when liz truss switches your power off whynotscotland,2022,1,0,1,1,
1224780616828358669,i know it should be quicker but the idea that new cars powered by internal combustion engines will be illegal in years is revolutionary it’s seismic,2020,0,1,0,0,
298530799978942464,insight electric cars head toward another dead end via time to get real we need natural gas powered cars,2013,0,1,1,1,
1586279078255939586,so while our political leaders at cop will be chauffeured around in electric cars they conveniently forget that cobalt is found in lithium batteries that power most electric cars the landscape in congo is destroyed to mine cobalt child slaves mine the cobalt,2022,0,1,0,0,
683258415838175233,crnt drive towards electriccars may seem env friendly initiative but d electricity rchrg dem wl cm from d same polluting powerplants,2016,0,1,0,0,
664217745576230913,facts are very stubbornthe year old common sail can also be adapted to power clean electricity hydrogen processes,2015,1,1,0,1,
1466784394727899136,big changes are happening in the electric power industry icymi will join the new england restructuring roundtable on dec at am et to discuss decarbonizing the northeast,2021,1,1,0,1,
1588671487053287424,the electric grid and specifically longdistance power transmission is now the number one bottleneck to decarbonizing electricity great piece by,2022,1,1,0,0,
1010824080960811008,fergusonmarine to develop worldfirst renewablespowered hydrogenferry hyseasiii,2018,1,0,1,1,
1021955963987865600,world’s first solarpowered hydrogen development takes homes offgrid,2018,1,0,1,1,
697497834472546305,world’s first solarpowered hydrogen development takes homes offgrid,2016,1,0,1,1,
886503354326593536,a million selfpowered hydrogen boat has set off on a year trip around the world,2017,1,0,1,1,
1194590217396580354,“prof hare said wa was uniquely suited for hydrogen production thanks to abundant wind sunshine particularly in the mid west pilbara with sun during day wind at night to provide consistent power for industrialscale hydrogen manufacturing plants”,2019,1,0,1,1,
1314583580719362048,to verify you’re not a robot check all boxes containing hydrogen powered vehicles 🤖 we really enjoyed this linkedin post from,2020,1,1,0,1,
1184349390695124993,industry minister sung rolled out a policy roadmap for koreas future mobility on oct including a goal to lift the countrys share of the worlds electric and hydrogenpowered market to pct by from the current pct,2019,1,0,1,1,
1320970737465892865,the us department of energy put out the formal request to build what it calls a fission surface power system that could allow humans to live for long periods in harsh space environments,2020,1,1,0,0,
1273566025959845895,ammonia could be a zerocarbon fuel it’s possible to break it back down into hydrogen and n giving off energy in the process and it can be burned like fossilfuels such as diesel this means ammonia can also be used as an energystore powertox,2020,1,1,0,1,
936166192011550720,itm power’s pipeline up £m in two months since placing sheffield hydrogen energy solutions provider itm power has seen its deal pipeline increase by £ million over the past two months featured finance,2017,1,1,0,1,
1303656638688243714,check out this exclusive study by dii desert energy to find out how the strategy can foster economic development boost export create futureoriented jobs in a hightech sector and support social stability download the paper energy utilities power,2020,1,0,1,1,
336273134653169664,green energy from nuclear power texas a m physicist says yes adsms core assembly the hydrogen fluorid hf,2013,1,1,0,0,
1138967191884189696,clean energy debate gets dirty as daintree community split over renewable power microgrid via,2019,1,1,0,1,
1447699041589071880,shalelaw hotlink “doe announces million to produce clean hydrogen from nuclear power” nuclear hydrogen nuclearpower energy,2021,1,1,0,1,
1180654028767862784,the orkney islands are a renewableenergy power house using wind wave and tidal power they are generating of their electricity needs we have solutions to the climate crisis time for a greennewdeal actonclmate energy tech cdnpoli panelsnotpipelines,2019,1,1,0,1,
1461790932089638912,furniture chain ikea is turning its stores into solarpower stations it wants all its stores to run on cleanenergy in less than ten years feeding excess electricity back into the grid we have the solutions implement them actonclimate climateaction climate energy,2021,1,1,0,1,
1556579601941516289,dutch company develops offshore windpowered hydrogen production platform offshorewind renewableenergy netherlands,2022,1,0,1,1,
1198844880782602240,south korea wants to build three hydrogenpowered cities by alternativeenergy sustainability rt wef,2019,1,1,0,1,
1409651054485020672,itm power lse itml welcomes chilean minister for energy to new gigawatt electrolyzer factory rogerbone,2021,1,1,0,1,
1593728616722055171,to ignite the fusion fire the fuel – a hydrogen plasma – must be confined by magnetic fields heated to mil degrees the task of the worlds largest stellarator fusionenergy device is to investigate the suitability of such devices for power plants,2022,1,1,0,0,
732597545206177792,the greatest leap of mankind… unlimited free energy more power than … wearethepeople,2016,1,1,0,0,
1203720896969609216,hydrogen forklifts 🕙 time saving ♻️ small footprint ⚡️ constant power ⃣ emissionfree,2019,1,1,0,1,
1211693429098500096,bae systems powers green bus zones in san francisco and beyond to help cities get to zero emissions lifeatbaesystems,2019,1,1,0,0,
977873951165644801,germany unveils world’s first zeroemissions hydrogenpowered passenger train … see more,2018,1,1,0,1,
1116318367424684033,nanomaterials worlds fastest hydrogen sensor could pave the way for clean hydrogen energy hydrogen is a clean and renewable energy carrier that can power vehicles with water as the only emission unfortunately hydrogen… nanomaterials via,2019,1,1,0,1,
1449041243611320322,plug power plans green hydrogen projects with phillips and airbus macro forex trading investing stocks bonds crypto markets,2021,1,0,1,1,
1080181207445504002,hinvestment happy new year strong buy h cleanenergy fuelcell hydrogen change in mobility and energy watch japan china nel nikolamotors gp byd rebound tenbagger to start fcel ballard protonpowersystems and many h shares,2019,1,1,0,1,
1332875619332284416,our funding to fasttrack the next generation of renewable energy for victoria is part of the biggest energy investment of any state ever this money will get projects out of the lab and into the grid creating jobs cutting emissions and power bills and tackling climate change,2020,1,1,0,0,
1368922337861632003,why hydrogen needs nuclear power to succeed oilprice,2021,1,0,1,1,
1395676871971454976,is time right to develop a fit for hydrogen programme what does my network think uk already has programme to help ukmfg firms bid for work in nuclear supplychain and something to help firms enter growing offshorewind power market,2021,1,0,1,1,
1445066651200888838,ppsi pioneer power to provide ebloc for southern california gas companys h hydrogen home business wire smallcapsdaily smallcaps microcap stocks trading profits,2021,0,0,1,1,
316875560007647233,signed distribution agreement for bringing hydrogen backup power to india,2013,1,0,1,1,
1521872013396254722,how we will get hydrogen if we have water in the form of unmelted ice and in a machine that produces water there will be no element that could feed it to extract water produce hydrogen and then produce power units,2022,1,0,1,1,
1520417698450186240,👀 hydrogen from waste a reality the british company and the irish company will collaborate 🤝 to deliver the first operational full scale wasteplastictohydrogen 💧 facility in europe,2022,1,0,1,1,
289553135758897153,doe announces webinars on windtohydrogen cost modeling and,2013,1,0,1,1,
322669048313819136,explosive news rt aston martin rapide s hydrogenhybrid to race at hours of nurburgring,2013,1,1,0,1,
412332556890042368,researchers split water into hydrogen oxygen using light nanoparticles sciencedaily,2013,1,0,0,0,
412368411466170369,splitting water into hydrogen and oxygen using light nanoparticles researchers from the university of,2013,1,0,0,0,
1016982696692678656,scientists harvest hydrogen from water in microgravity a nifty trick for deepspace travel,2018,1,0,1,1,
379654137656274944,can we stop calling new technology disruptive unless it puts out a massive electromagnetic pulse its not particularly disruptive,2013,1,1,0,0,
296920004274843648,university of buffalo researchers say just add water to create hydrogen university of buffalo researchers have discov,2013,1,0,0,1,
1553887988526063617,car fully charged at am home by am i may sound a bit erdistracted on air tomorrow,2022,1,1,0,0,
1539370138104905733,doe selects four winners in hydrogen contest,2022,1,0,1,1,
401894563327250432,“new device uses light to split water” via,2013,1,0,1,1,
294012502705070080,sciencedaily just add water how scientists are using silicon to produce hydrogen on demand supersmall particles of,2013,1,1,0,1,
340021454747860992,the compositions of hydrogen from refinery seems unstable will be my problem statement of the day,2013,1,0,0,0,
1004038736991211520,project hydrogen unveiled by in sparkaisummit opening kickoff machinelearning,2018,1,1,0,0,
1066508162130472960,hydrogen taranaki and a significant dilemma for our coalition government,2018,1,0,0,0,
958188061418053632,australia risks missing out on lithium battery boom,2018,1,1,0,0,
958939528630231042,japanese reap rewards as three firms win operational license at business forum in riyadh “saudijapan vision ” saudijapan partnership ”the techniques of storing carbon and hydrogen are witnessing a tangible development ” ＃sdg,2018,1,0,1,1,
1068610514417315843,alexander dennis offers hydrogen doubledeck bus,2018,1,0,1,1,
1076485022000037888,the lunginspired shape makes the device more efficient,2018,1,0,0,0,
1382000697625939973,hyliion founder ceo discusses their natural gaselectric hybrid trucks,2021,1,1,0,1,
954458711715713030,whats hydrogen trucking all about read about it in,2018,1,1,0,1,
1548945087983300608,while fonterra is creaming itself about a trial electric truck southland is powering ahead,2022,1,1,0,1,
1281317628003352576,port of rotterdam spearheads hydrogenpowered trucking plan,2020,1,0,1,1,
953174813920714753,hho dry cell hho kit pure hydrogen titanium cell for trucks volt plates,2018,1,1,0,1,
1057323361032908800,pizza huts hydrogen delivery truck hauls a robotic kitchen,2018,1,0,1,1,
1062604499607523330,good morning amsterdam time for world railfestival,2018,1,0,0,0,
1064418282067771392,high purity hydrogen gas generator stable v w pressure gauge ml,2018,1,1,0,1,
1512265319871819778,from foolcomau the origin share price is now overvalued consensus says yes what do you think published org markets hydrogen commodity,2022,1,1,0,0,
699903784525254656,new technique for turning sunlight into hydrogen nanotechnology,2016,1,0,1,1,
1545524783210708992,on june tata chemicals europe opened the largest carbon capture plant in the uk the plant will capture metric tons of carbon dioxide annually,2022,1,1,0,0,
1044717363805990912,quite wonderful but will only lead to increased costs to the end consumer the public as only the producers will benefit scientists use ‘hydrogen blisters’ to lower the cost of electronic devices via,2018,1,1,0,0,
1012453758343811072,high‐yield production of monolayer feps quantum sheets via chemical exfoliation for efficient photocatalytic hydrogen evolution,2018,1,0,0,0,
953570793727905792,praxair expands hydrogen supply to motiva port arthur texas refinery,2018,1,0,0,0,
1522120867102216192,shri gurmeet singh delivered the welcome address at the grpc setting the context he spoke about the indomitable spirit of the oil gas industry and its penchant for innovation excellence to drive national missions,2022,1,1,0,0,
1588406269420896256,xi tells scholz in beijing china and germany should collaborate,2022,1,1,0,0,
1509170817300676621,is andrew forrest not a good candidate to replace ceo ben van beurden he is a real entrepeneur and ceo ben van beurden is not,2022,1,0,0,0,
1580906325403312129,📣 will invest € billion in france learn more about it in our article below 👇 hydrogen,2022,1,0,1,1,
978094796588961793,our industry model is completely backwards upsidedown had our species evolved over and in water instead of land we would already be masters of the hydrogen cycle we must evolve once again as a species to survive the fourth industrial revolution,2018,1,1,0,1,
1519373194938884096,meetings with regional and international leaders engaging conversation amongst industry experts and networking opportunities we are glad to see the various connections being formed at chc canadianhydrogenconvention hydrogennow hydrogeneconomy,2022,1,1,0,1,
1494340634349805568,reliance ✅ ✅ ✅ ✅ ✅ ✅ all the observations are marked in the charts those who are looking to learn are welcome to comment out their analysis and rationale behind this analysis,2022,1,0,0,0,
